['0', 'onstandstepchanged', '3579', ['onstandstepchanged', ' <*>'], 'E0']
['1692', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1698', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1704', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1710', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1716', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1722', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1729', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1735', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1742', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1748', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1754', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1760', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1767', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1773', 'calculatealtitudewithcache', 'totalaltitude', '240', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1798', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1809', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1815', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1821', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1832', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1839', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1846', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1852', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1858', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1864', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1872', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1878', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1884', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1890', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1897', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1903', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1909', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1915', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1922', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1928', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1938', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1954', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1960', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['1969', 'calculatealtitudewithcache', 'totalaltitude', '0', ['calculatealtitudewithcache', 'totalaltitude', ' <*>'], 'E28']
['700', 'flushtempcachetodb', 'by', 'stand', ['flushtempcachetodb', 'by', 'stand'], 'E29']
['702', 'writedatatodb', 'size', '327', ['writedatatodb', 'size', '327'], 'E30']
['708', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['709', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['712', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['713', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['734', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['735', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['740', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['743', 'getbinderpackagename', 'packagename', 'com.huawei.health', ['getbinderpackagename', 'packagename', 'com.huawei.health'], 'E31']
['728', 'startlistenerchange', 'subscribelist', '[1]', ['startlistenerchange', 'subscribelist', '[1]'], 'E32']
['770', 'startlistenerchange', 'subscribelist', '[1]', ['startlistenerchange', 'subscribelist', '[1]'], 'E32']
['776', 'flush2db', 'result', 'success', ['flush2db', 'result', 'success'], 'E33']
['1005', 'starttimer', 'start', 'autosync', ['starttimer', 'start', 'autosync'], 'E34']
['1535', 'starttimer', 'start', 'autosync', ['starttimer', 'start', 'autosync'], 'E34']
['1972', 'starttimer', 'start', 'autosync', ['starttimer', 'start', 'autosync'], 'E34']
['1283', 'gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501', ['gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501'], 'E35']
['1289', 'gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501', ['gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501'], 'E35']
['1290', 'gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501', ['gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501'], 'E35']
['1296', 'gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501', ['gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501'], 'E35']
['1298', 'gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501', ['gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501'], 'E35']
['1304', 'gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501', ['gettodaysportdata', 'mstepsrecordmanager', 'com.huawei.health.g.c@8a2a501'], 'E35']
['1786', 'trytorecordasbasicstepdata', 'bwrite', 'true', ['trytorecordasbasicstepdata', 'bwrite', 'true'], 'E36']
['1800', 'next', 'day', 'steps0mlastreport7214', ['next', 'day', 'steps0mlastreport7214'], 'E37']
['1801', 'setgoalnotifishownrecord', '1514044800237', 'false', ['setgoalnotifishownrecord', '1514044800237', 'false'], 'E38']
['72', 'screen', 'status', 'unknown', 'think', 'screen', 'on', ['screen', 'status', 'unknown', 'think', 'screen', 'on'], 'E39']
['731', 'uploadstaticstodb', 'onresult', 'type', '4', 'obj', 'true', ['uploadstaticstodb', 'onresult', 'type', '4', 'obj', 'true'], 'E40']
['772', 'insertcallback', 'onsuccess', 'type', '0', 'data', 'true', ['insertcallback', 'onsuccess', 'type', '0', 'data', 'true'], 'E41']
['733', 'checkinsertstatus', 'stepsum', 'or', 'caloriesum', 'is', 'enough', ['checkinsertstatus', 'stepsum', 'or', 'caloriesum', 'is', 'enough'], 'E42']
['779', 'checkinsertstatus', 'stepsum', 'or', 'caloriesum', 'is', 'enough', ['checkinsertstatus', 'stepsum', 'or', 'caloriesum', 'is', 'enough'], 'E42']
['737', 'checkinsertstatus', 'stepstatsum', 'or', 'caloriestatsum', 'is', 'enough', ['checkinsertstatus', 'stepstatsum', 'or', 'caloriestatsum', 'is', 'enough'], 'E43']
['781', 'checkinsertstatus', 'stepstatsum', 'or', 'caloriestatsum', 'is', 'enough', ['checkinsertstatus', 'stepstatsum', 'or', 'caloriestatsum', 'is', 'enough'], 'E43']
['773', 'insertevent', 'success', 'begin', '25233975', 'end', '25233979', ['insertevent', 'success', 'begin', '25233975', 'end', '25233979'], 'E44']
['701', 'alarm', 'uploadstaticstodb', 'totalsteps', '7163calories', '153367floor', '240distance', '5112', ['alarm', 'uploadstaticstodb', 'totalsteps', '7163calories', '153367floor', '240distance', '5112'], 'E45']
['703', 'uploadoneminutedatatoengine', 'time', '25233975', '0', '93', '0', '20002', ['uploadoneminutedatatoengine', 'time', ' <*>', '0', ' <*>', '0', '20002'], 'E46']
['704', 'uploadoneminutedatatoengine', 'time', '25233976', '0', '1', '0', '20002', ['uploadoneminutedatatoengine', 'time', ' <*>', '0', ' <*>', '0', '20002'], 'E46']
['705', 'uploadoneminutedatatoengine', 'time', '25233977', '0', '55', '0', '20002', ['uploadoneminutedatatoengine', 'time', ' <*>', '0', ' <*>', '0', '20002'], 'E46']
['706', 'uploadoneminutedatatoengine', 'time', '25233978', '0', '5', '0', '20002', ['uploadoneminutedatatoengine', 'time', ' <*>', '0', ' <*>', '0', '20002'], 'E46']
['707', 'uploadoneminutedatatoengine', 'time', '25233979', '0', '46', '0', '20002', ['uploadoneminutedatatoengine', 'time', ' <*>', '0', ' <*>', '0', '20002'], 'E46']
['710', 'getappcontext', 'isappvalid', 'health', 'or', 'wear', 'packagename', 'com.huawei.health', ['getappcontext', 'isappvalid', 'health', 'or', 'wear', 'packagename', 'com.huawei.health'], 'E47']
['736', 'getappcontext', 'isappvalid', 'health', 'or', 'wear', 'packagename', 'com.huawei.health', ['getappcontext', 'isappvalid', 'health', 'or', 'wear', 'packagename', 'com.huawei.health'], 'E47']
['716', 'savehealthdetaildata', 'deviceid', '2', 'clientid', '1', 'id', '1', ['savehealthdetaildata', 'deviceid', '2', 'clientid', '1', 'id', '1'], 'E48']
['748', 'savehealthdetaildata', 'deviceid', '2', 'clientid', '1', 'id', '1', ['savehealthdetaildata', 'deviceid', '2', 'clientid', '1', 'id', '1'], 'E48']
['721', 'savehealthdetaildata', 'saveonedetaildata', 'fail', 'hihealthdata', '1513958400000', 'type', '40003', ['savehealthdetaildata', 'saveonedetaildata', 'fail', 'hihealthdata', '1513958400000', 'type', ' <*>'], 'E49']
['724', 'savehealthdetaildata', 'saveonedetaildata', 'fail', 'hihealthdata', '1513958400000', 'type', '40005', ['savehealthdetaildata', 'saveonedetaildata', 'fail', 'hihealthdata', '1513958400000', 'type', ' <*>'], 'E49']
['738', 'stepsyncornot', 'appsyntimes', 'is', '0', 'statsynctimes', 'is', '0', ['stepsyncornot', 'appsyntimes', 'is', '0', 'statsynctimes', 'is', '0'], 'E50']
['782', 'stepsyncornot', 'appsyntimes', 'is', '0', 'statsynctimes', 'is', '0', ['stepsyncornot', 'appsyntimes', 'is', '0', 'statsynctimes', 'is', '0'], 'E50']
['739', 'startinsertsportsync', 'start', 'auto', 'sync', 'app', 'is', '1', ['startinsertsportsync', 'start', 'auto', 'sync', 'app', 'is', '1'], 'E51']
['783', 'startinsertsportsync', 'start', 'auto', 'sync', 'app', 'is', '1', ['startinsertsportsync', 'start', 'auto', 'sync', 'app', 'is', '1'], 'E51']
['715', 'inserthihealthdata', 'size', '4', 'app', '1', 'one', 'data', 'type', '40002', 'packagename', 'com.huawei.health', 'writestattype', '0', ['inserthihealthdata', 'size', ' <*>', 'app', '1', 'one', 'data', 'type', ' <*>', 'packagename', 'com.huawei.health', 'writestattype', '0'], 'E52']
['746', 'inserthihealthdata', 'size', '20', 'app', '1', 'one', 'data', 'type', '2', 'packagename', 'com.huawei.health', 'writestattype', '0', ['inserthihealthdata', 'size', ' <*>', 'app', '1', 'one', 'data', 'type', ' <*>', 'packagename', 'com.huawei.health', 'writestattype', '0'], 'E52']
['1974', 'checkcurrentday', 'a', 'new', 'day', 'comes', 'reset', 'basicsynccondition', 'currentday', 'is', '20171224', 'oldday', 'is', '20171223', ['checkcurrentday', 'a', 'new', 'day', 'comes', 'reset', 'basicsynccondition', 'currentday', 'is', '20171224', 'oldday', 'is', '20171223'], 'E53']
['717', 'savestatdata', 'type', '40002', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1', ['savestatdata', 'type', ' <*>', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1'], 'E54']
['719', 'savestatdata', 'type', '40003', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1', ['savestatdata', 'type', ' <*>', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1'], 'E54']
['722', 'savestatdata', 'type', '40005', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1', ['savestatdata', 'type', ' <*>', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1'], 'E54']
['725', 'savestatdata', 'type', '40004', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1', ['savestatdata', 'type', ' <*>', 'time', '1513958400000', 'statclient', '2', 'who', 'is', '1'], 'E54']
['718', 'new', 'date', '20171223', 'type', '40002', '7163.0', 'old', '6983.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['720', 'new', 'date', '20171223', 'type', '40003', '153367.0', 'old', '210654.54000000004', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['723', 'new', 'date', '20171223', 'type', '40005', '240.0', 'old', '330.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['726', 'new', 'date', '20171223', 'type', '40004', '5112.0', 'old', '4985.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['756', 'new', 'date', '20171223', 'type', '40002', '6724.0', 'old', '7163.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['757', 'new', 'date', '20171223', 'type', '40004', '4800.935999999999', 'old', '5112.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['758', 'new', 'date', '20171223', 'type', '40003', '214445.88000000006', 'old', '210654.54000000004', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['759', 'new', 'date', '20171223', 'type', '40005', '330.0', 'old', '330.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['760', 'new', 'date', '20171223', 'type', '40011', '6314.0', 'old', '6137.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['761', 'new', 'date', '20171223', 'type', '40031', '4508.196000000001', 'old', '4381.818', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['762', 'new', 'date', '20171223', 'type', '40021', '135245.88', 'old', '131454.53999999995', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['763', 'new', 'date', '20171223', 'type', '40013', '410.0', 'old', '410.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['764', 'new', 'date', '20171223', 'type', '40034', '292.73999999999995', 'old', '292.73999999999995', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['765', 'new', 'date', '20171223', 'type', '40024', '79200.0', 'old', '79200.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['766', 'new', 'date', '20171223', 'type', '40041', '6720.0', 'old', '6480.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['767', 'new', 'date', '20171223', 'type', '40044', '420.0', 'old', '420.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['768', 'new', 'date', '20171223', 'type', '40006', '7140.0', 'old', '6900.0', ['new', 'date', '20171223', 'type', ' <*>', ' <*>', 'old', ' <*>'], 'E55']
['729', 'inserthihealthdata', 'bulksavedetailhihealthdata', 'fail', 'errorcode', '4', 'errormessage', 'err_data_insert', '', ['inserthihealthdata', 'bulksavedetailhihealthdata', 'fail', 'errorcode', '4', 'errormessage', 'err_data_insert', ''], 'E56']
['742', 'startinsertsportsync', 'first', '500', 'steps', 'sync', 'do', 'all', 'sync', ['startinsertsportsync', 'first', '500', 'steps', 'sync', 'do', 'all', 'sync'], 'E57']
['785', 'startinsertsportsync', 'first', '500', 'steps', 'sync', 'do', 'all', 'sync', ['startinsertsportsync', 'first', '500', 'steps', 'sync', 'do', 'all', 'sync'], 'E57']
['730', 'inserthihealthdata', 'end', 'totaltime', '45', ['inserthihealthdata', 'end', 'totaltime', ' <*>'], 'E58']
['771', 'inserthihealthdata', 'end', 'totaltime', '94', ['inserthihealthdata', 'end', 'totaltime', ' <*>'], 'E58']
['732', 'uploadstaticstodb', 'failed', 'message', 'true', ['uploadstaticstodb', 'failed', 'message', 'true'], 'E59']
['747', 'needautosync', 'autosyncswitch', 'is', 'open', ['needautosync', 'autosyncswitch', 'is', 'open'], 'E60']
['787', 'needautosync', 'autosyncswitch', 'is', 'open', ['needautosync', 'autosyncswitch', 'is', 'open'], 'E60']
['1008', 'needautosync', 'autosyncswitch', 'is', 'open', ['needautosync', 'autosyncswitch', 'is', 'open'], 'E60']
['1538', 'needautosync', 'autosyncswitch', 'is', 'open', ['needautosync', 'autosyncswitch', 'is', 'open'], 'E60']
